traffic_seed,method,policy,epoch,elapsed_s,elapsed_min,replan_epoch,traffic_state,traffic_change,center_bins,affected_edges,peak_tt_multiplier,speed_multiplier,recovery_progress,network_speed_kmh,sim_hour,remaining_bins_before,served_bins_epoch,remaining_bins_after,epoch_energy_kwh,epoch_energy_per_served_bin_kwh,cumulative_energy_kwh,epoch_operating_s,cumulative_operating_s,oracle_runtime_s,solver_runtime_s,planning_runtime_s,cumulative_planning_runtime_s,compute_wait_aux_energy_kwh,cumulative_compute_wait_aux_energy_kwh,latency_adjusted_energy_kwh,latency_adjusted_time_s,planned_remaining_energy_kwh,planned_remaining_makespan_s,incumbent_plan_energy_kwh,candidate_plan_energy_kwh,candidate_energy_improvement_kwh,replan_attempted,replan_accepted,acceptance_reason,candidate_next_choice_changes,candidate_reassigned_bins,next_choice_changes,reassigned_bins,traversed_edges,disrupted_edges_traversed,disrupted_edge_share,min_battery_kwh,max_payload_kg,returned_to_depot,converged,rounds,replanned,active_planning_vehicles,vehicles_still_requiring_first_service
2032,proposed,adaptive,51,3060.0,51.0,10,recovering,recovering,30 42 51 81,2227,1.1160714285714286,0.896,0.84,34.55189003834604,18.85,1,0,1,1.598930900050869,1.598930900050869,142.25643690464,60.0,3120.0,0.0,0.0,0.0,1706.0351079995744,0.0,0.0,142.25643690464,3120.0,16.70362120378078,182.05226568257132,,,,False,False,not_attempted,0,0,0,0,3,0,0.0,140.6695256160544,1973.0,False,,,False,1,0
2032,proposed,adaptive,52,3120.0,52.0,10,recovering,recovering,30 42 51 81,2227,1.084598698481562,0.922,0.88,34.613545865202205,18.866666666666667,1,0,1,0.0933333333333333,0.0933333333333333,142.34977023797333,60.0,3180.0,0.0,0.0,0.0,1706.0351079995744,0.0,0.0,142.34977023797333,3180.0,15.3027292216923,159.8514324928601,,,,False,False,not_attempted,0,0,0,0,0,0,0.0,140.57619228272108,1973.0,False,,,False,0,0
2032,proposed,adaptive,53,3180.0,53.0,10,recovering,recovering,30 42 51 81,2227,1.0548523206751057,0.948,0.92,34.672022337292695,18.883333333333333,1,1,0,14.8275475902225,14.8275475902225,157.17731782819584,172.0414827529647,3352.041482752965,0.0,0.0,0.0,1706.0351079995744,0.0,0.0,157.17731782819584,3352.041482752965,15.087405295214518,158.4581635067142,,,,False,False,not_attempted,0,0,0,0,157,18,0.1146496815286624,137.86681545035051,1973.0,True,,,False,0,0
2032,proposed,static_live,0,0.0,0.0,0,normal,initial,30 42 51 81,0,1.0,1.0,0.0,34.78037077224997,18.0,84,0,84,18.94781220058084,18.94781220058084,18.94781220058084,60.0,60.0,10.709383900044486,1128.8861950000282,1139.5955789000727,1139.5955789000727,0.0,0.0,18.94781220058084,60.0,124.9872316003862,2771.5048752969888,,,,False,False,initial_plan,0,0,0,0,123,0,0.0,177.2717760608753,0.0,False,,,True,10,10
2032,proposed,static_live,1,60.0,1.0,0,normal,normal,30 42 51 81,0,1.0,1.0,0.0,34.78037077224997,18.016666666666666,84,0,84,3.6431287464134887,3.6431287464134887,22.590940946994326,60.0,120.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,22.590940946994326,120.0,105.50890338066785,2707.1370397431347,,,,False,False,not_attempted,0,0,0,0,83,0,0.0,176.43141531177028,0.0,False,,,False,9,10
2032,proposed,static_live,2,120.0,2.0,0,normal,normal,30 42 51 81,0,1.0,1.0,0.0,34.78037077224997,18.03333333333333,84,3,81,2.150613593169741,0.716871197723247,24.741554540164067,60.0,180.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,24.741554540164067,180.0,101.10086336244,2575.1489099165824,,,,False,False,not_attempted,0,0,0,0,49,0,0.0,176.33808197843695,215.0,False,,,False,8,7
2032,proposed,static_live,3,180.0,3.0,0,normal,normal,30 42 51 81,0,1.0,1.0,0.0,34.78037077224997,18.05,81,3,78,3.271356097706687,1.0904520325688958,28.012910637870757,60.0,240.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,28.012910637870757,240.0,99.24169389457438,2575.1489099165824,,,,False,False,not_attempted,0,0,0,0,57,0,0.0,176.08417388140913,215.0,False,,,False,8,4
2032,proposed,static_live,4,240.0,4.0,0,normal,normal,30 42 51 81,0,1.0,1.0,0.0,34.78037077224997,18.066666666666663,78,1,77,3.7024315460081656,3.7024315460081656,31.71534218387892,60.0,300.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,31.71534218387892,300.0,96.4371557706104,2523.292639918653,,,,False,False,not_attempted,0,0,0,0,61,0,0.0,174.23595111138894,249.0,False,,,False,7,3
2032,proposed,static_live,5,300.0,5.0,1,normal,normal,30 42 51 81,0,1.0,1.0,0.0,34.78037077224997,18.08333333333333,77,2,75,2.718975818932684,1.3594879094663417,34.4343180028116,60.0,360.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,34.4343180028116,360.0,92.79090225860936,2353.701123446594,,,,False,False,not_attempted,0,0,0,0,41,0,0.0,174.1426177780556,402.0,False,,,False,7,3
2032,proposed,static_live,6,360.0,6.0,1,normal,normal,30 42 51 81,0,1.0,1.0,0.0,34.78037077224997,18.1,75,3,72,4.611279417259635,1.5370931390865452,39.04559742007124,60.0,420.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,39.04559742007124,420.0,90.05551392370413,2353.701123446594,,,,False,False,not_attempted,0,0,0,0,41,0,0.0,173.80269504982573,402.0,False,,,False,7,2
2032,proposed,static_live,7,420.0,7.0,1,normal,normal,30 42 51 81,0,1.0,1.0,0.0,34.78037077224997,18.116666666666667,72,1,71,5.190400002822974,5.190400002822974,44.235997422894215,60.0,480.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,44.235997422894215,480.0,85.29960763845678,2350.428994697508,,,,False,False,not_attempted,0,0,0,0,51,0,0.0,171.7315048732715,402.0,False,,,False,7,1
2032,proposed,static_live,8,480.0,8.0,1,normal,normal,30 42 51 81,0,1.0,1.0,0.0,34.78037077224997,18.133333333333333,71,2,69,2.495136967710586,1.247568483855293,46.7311343906048,60.0,540.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,46.7311343906048,540.0,79.97940923294234,2176.3863390623183,,,,False,False,not_attempted,0,0,0,0,19,0,0.0,171.63817153993816,422.0,False,,,False,7,0
2032,proposed,static_live,9,540.0,9.0,1,normal,normal,30 42 51 81,0,1.0,1.0,0.0,34.78037077224997,18.15,69,4,65,2.268235397090172,0.5670588492725429,48.999369787694974,60.0,600.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,48.999369787694974,600.0,77.62879857543831,2176.3863390623183,,,,False,False,not_attempted,0,0,0,0,19,0,0.0,171.54640459197284,574.0,False,,,False,7,0
2032,proposed,static_live,10,600.0,10.0,2,degrading,degrading,30 42 51 81,0,1.0,1.0,0.0,34.78037077224997,18.166666666666668,65,1,64,2.264359248722955,2.264359248722955,51.26372903641793,60.0,660.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,51.26372903641793,660.0,75.37762181306358,2157.509480549697,,,,False,False,not_attempted,0,0,0,0,29,0,0.0,171.29011539682318,574.0,False,,,False,7,0
2032,proposed,static_live,11,660.0,11.0,2,degrading,degrading,30 42 51 81,2227,1.06951871657754,0.935,0.0,34.64316594981709,18.183333333333334,64,2,62,3.0896183891232565,1.5448091945616282,54.35334742554119,60.0,720.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,54.35334742554119,720.0,76.00068380290205,2027.8409216876005,,,,False,False,not_attempted,0,0,0,0,42,0,0.0,171.19678206348985,700.0,False,,,False,7,0
2032,proposed,static_live,12,720.0,12.0,2,degrading,degrading,30 42 51 81,2227,1.1494252873563218,0.87,0.0,34.48678831955742,18.2,62,3,59,3.748013151856554,1.2493377172855178,58.10136057739774,60.0,780.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,58.10136057739774,780.0,76.17796770941648,2044.7165811469456,,,,False,False,not_attempted,0,0,0,0,39,11,0.282051282051282,169.78970875310245,791.0,False,,,False,7,0
2032,proposed,static_live,13,780.0,13.0,2,degrading,degrading,30 42 51 81,2227,1.2422360248447206,0.8049999999999999,0.0,34.30692006739202,18.216666666666665,59,1,58,3.5651254123788334,3.5651254123788334,61.666485989776575,60.0,840.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,61.666485989776575,840.0,75.74641052783257,2037.4297549273767,,,,False,False,not_attempted,0,0,0,0,41,0,0.0,168.3098216043693,791.0,False,,,False,7,0
2032,proposed,static_live,14,840.0,14.0,2,degrading,degrading,30 42 51 81,2227,1.351351351351351,0.74,0.0,34.09783830938845,18.23333333333333,58,2,56,2.1532135463403552,1.0766067731701776,63.81969953611693,60.0,900.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,63.81969953611693,900.0,76.46187407424853,2053.359074734238,,,,False,False,not_attempted,0,0,0,0,45,2,0.0444444444444444,167.83591028427398,848.0,False,,,False,7,0
2032,proposed,static_live,15,900.0,15.0,3,degrading,degrading,30 42 51 81,2227,1.4814814814814814,0.675,0.0,33.851796877256575,18.25,56,1,55,1.65993283848747,1.65993283848747,65.47963237460439,60.0,960.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,65.47963237460439,960.0,78.65648804304804,1939.3951117914232,,,,False,False,not_attempted,0,0,0,0,30,0,0.0,167.74257695094065,848.0,False,,,False,7,0
2032,proposed,static_live,16,960.0,16.0,3,degrading,degrading,30 42 51 81,2227,1.639344262295082,0.61,0.0,33.55804547919766,18.266666666666666,55,3,52,2.35172761260599,0.7839092042019966,67.83135998721038,60.0,1020.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,67.83135998721038,1020.0,82.30483486294126,1969.4155174218552,,,,False,False,not_attempted,0,0,0,0,30,2,0.0666666666666666,166.7698722566352,907.0,False,,,False,7,0
2032,proposed,static_live,17,1020.0,17.0,3,degrading,degrading,30 42 51 81,2227,1.8348623853211008,0.545,0.0,33.20121701570619,18.28333333333333,52,4,48,3.874879872597304,0.968719968149326,71.70623985980768,60.0,1080.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,71.70623985980768,1080.0,86.40958875450775,2181.239412047637,,,,False,False,not_attempted,0,0,0,0,43,0,0.0,166.14211438819146,930.0,False,,,False,7,0
2032,proposed,static_live,18,1080.0,18.0,3,degrading,degrading,30 42 51 81,2227,2.083333333333333,0.48,0.0,32.75855106933444,18.3,48,1,47,3.060005254470095,3.060005254470095,74.76624511427778,60.0,1140.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,74.76624511427778,1140.0,88.49665722245771,2167.7773830616943,,,,False,False,not_attempted,0,0,0,0,32,3,0.09375,166.04878105485813,930.0,False,,,False,7,0
2032,proposed,static_live,19,1140.0,19.0,3,degrading,degrading,30 42 51 81,2227,2.409638554216868,0.4149999999999999,0.0,32.194839714285706,18.316666666666663,47,2,45,2.1253009873573787,1.0626504936786894,76.89154610163516,60.0,1200.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,76.89154610163516,1200.0,92.59801134664956,2221.569447190734,,,,False,False,not_attempted,0,0,0,0,8,1,0.125,165.42936108739778,988.0,False,,,False,7,0
2032,proposed,static_live,20,1200.0,20.0,4,disrupted,holding,30 42 51 81,2227,2.857142857142857,0.35,0.0,31.452570520598588,18.33333333333333,45,4,41,1.0472335516730975,0.2618083879182744,77.93877965330826,60.0,1260.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,77.93877965330826,1260.0,99.95175866110684,2157.479190628135,,,,False,False,not_attempted,0,0,0,0,31,0,0.0,165.33602775406445,1072.0,False,,,False,7,0
2032,proposed,static_live,21,1260.0,21.0,4,disrupted,disrupted,30 42 51 81,2227,2.857142857142857,0.35,0.0,31.452570520598588,18.35,41,3,38,3.135726647721638,1.0452422159072128,81.0745063010299,60.0,1320.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,81.0745063010299,1320.0,99.0390602319204,2157.479190628135,,,,False,False,not_attempted,0,0,0,0,15,1,0.0666666666666666,165.0209883051059,1171.0,False,,,False,6,0
2032,proposed,static_live,22,1320.0,22.0,4,disrupted,disrupted,30 42 51 81,2227,2.857142857142857,0.35,0.0,31.452570520598588,18.366666666666667,38,2,36,1.8745956122652927,0.9372978061326466,82.9491019132952,60.0,1380.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,82.9491019132952,1380.0,95.2838368564782,2122.075071635,,,,False,False,not_attempted,0,0,0,0,32,0,0.0,164.71604016529596,1215.0,False,,,False,6,0
2032,proposed,static_live,23,1380.0,23.0,4,disrupted,disrupted,30 42 51 81,2227,2.857142857142857,0.35,0.0,31.452570520598588,18.383333333333333,36,1,35,1.6387045612934774,1.6387045612934774,84.58780647458867,60.0,1440.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,84.58780647458867,1440.0,93.96533656894005,1990.9167697356384,,,,False,False,not_attempted,0,0,0,0,22,0,0.0,164.62270683196263,1215.0,False,,,False,6,0
2032,proposed,static_live,24,1440.0,24.0,4,disrupted,disrupted,30 42 51 81,2227,2.857142857142857,0.35,0.0,31.452570520598588,18.4,35,2,33,1.0881907448874877,0.5440953724437438,85.67599721947616,60.0,1500.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,85.67599721947616,1500.0,92.34019384084452,1990.9167697356384,,,,False,False,not_attempted,0,0,0,0,5,1,0.2,164.13738878855082,1215.0,False,,,False,6,0
2032,proposed,static_live,25,1500.0,25.0,5,disrupted,disrupted,30 42 51 81,2227,2.857142857142857,0.35,0.0,31.452570520598588,18.416666666666668,33,3,30,2.5835176841288314,0.8611725613762772,88.259514903605,60.0,1560.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,88.259514903605,1560.0,91.3212652596492,1943.8112232544077,,,,False,False,not_attempted,0,0,0,0,56,1,0.0178571428571428,163.44613521481844,1215.0,False,,,False,6,0
2032,proposed,static_live,26,1560.0,26.0,5,disrupted,disrupted,30 42 51 81,2227,2.857142857142857,0.35,0.0,31.452570520598588,18.433333333333334,30,1,29,2.5062548035185137,2.5062548035185137,90.76576970712352,60.0,1620.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,90.76576970712352,1620.0,88.89370492511749,1803.258442325661,,,,False,False,not_attempted,0,0,0,0,46,4,0.0869565217391304,163.3528018814851,1373.0,False,,,False,6,0
2032,proposed,static_live,27,1620.0,27.0,5,disrupted,disrupted,30 42 51 81,2227,2.857142857142857,0.35,0.0,31.452570520598588,18.45,29,1,28,4.319162464076977,4.319162464076977,95.08493217120048,60.0,1680.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,95.08493217120048,1680.0,85.98972436761844,1803.258442325661,,,,False,False,not_attempted,0,0,0,0,29,7,0.2413793103448276,162.42102647375265,1373.0,False,,,False,6,0
2032,proposed,static_live,28,1680.0,28.0,5,disrupted,disrupted,30 42 51 81,2227,2.857142857142857,0.35,0.0,31.452570520598588,18.466666666666665,28,2,26,4.045321577843758,2.022660788921879,99.13025374904424,60.0,1740.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,99.13025374904424,1740.0,81.56294566367055,1769.7269433804138,,,,False,False,not_attempted,0,0,0,0,36,5,0.1388888888888889,160.88494243434985,1419.0,False,,,False,6,0
2032,proposed,static_live,29,1740.0,29.0,5,disrupted,disrupted,30 42 51 81,2227,2.857142857142857,0.35,0.0,31.452570520598588,18.48333333333333,26,1,25,3.178648999063506,3.178648999063506,102.30890274810776,60.0,1800.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,102.30890274810776,1800.0,77.35602343695311,1712.5569525007784,,,,False,False,not_attempted,0,0,0,0,21,1,0.0476190476190476,159.3665328867319,1419.0,False,,,False,6,0
2032,proposed,static_live,30,1800.0,30.0,6,recovering,recovering,30 42 51 81,2227,2.857142857142857,0.35,0.0,31.452570520598588,18.5,25,3,22,4.86920606102857,1.6230686870095232,107.17810880913632,60.0,1860.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,107.17810880913632,1860.0,74.76590752831713,1650.783178776266,,,,False,False,not_attempted,0,0,0,0,38,4,0.1052631578947368,157.8873662593626,1669.0,False,,,False,6,0
2032,proposed,static_live,31,1860.0,31.0,6,recovering,recovering,30 42 51 81,2227,2.6595744680851063,0.376,0.04,31.77601131408416,18.516666666666666,22,1,21,3.424375664462948,3.424375664462948,110.60248447359926,60.0,1920.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,110.60248447359926,1920.0,66.33039255879713,1547.935480621553,,,,False,False,not_attempted,0,0,0,0,21,3,0.1428571428571428,157.55456023247274,1669.0,False,,,False,6,0
2032,proposed,static_live,32,1920.0,32.0,6,recovering,recovering,30 42 51 81,2227,2.4875621890547266,0.4019999999999999,0.08,32.063080038424864,18.53333333333333,21,1,20,2.1774101422233976,2.1774101422233976,112.77989461582266,60.0,1980.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,112.77989461582266,1980.0,60.78686883344768,1487.3724151411425,,,,False,False,not_attempted,0,0,0,0,7,3,0.4285714285714285,156.19275748926046,1669.0,False,,,False,6,0
2032,proposed,static_live,33,1980.0,33.0,6,recovering,recovering,30 42 51 81,2227,2.336448598130841,0.428,0.12,32.31958534492627,18.55,20,3,17,2.914111029777117,0.9713703432590388,115.69400564559976,60.0,2040.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,115.69400564559976,2040.0,56.797929107805984,1412.506613182802,,,,False,False,not_attempted,0,0,0,0,34,4,0.1176470588235294,155.02707123733018,1820.0,False,,,False,6,0
2032,proposed,static_live,34,2040.0,34.0,6,recovering,recovering,30 42 51 81,2227,2.202643171806168,0.4539999999999999,0.16,32.55016153739909,18.566666666666663,17,2,15,6.478734397197767,3.239367198598884,122.17274004279754,60.0,2100.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,122.17274004279754,2100.0,52.01497396652943,1341.144199545089,,,,False,False,not_attempted,0,0,0,0,33,16,0.4848484848484848,153.61265286197678,1820.0,False,,,False,6,0
2032,proposed,static_live,35,2100.0,35.0,7,recovering,recovering,30 42 51 81,2227,2.083333333333333,0.48,0.2,32.75855106933444,18.58333333333333,15,0,15,2.6254813300127986,2.6254813300127986,124.79822137281036,60.0,2160.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,124.79822137281036,2160.0,44.136320868743645,1186.717515147771,,,,False,False,not_attempted,0,0,0,0,6,4,0.6666666666666666,153.51931952864345,1820.0,False,,,False,6,0
2032,proposed,static_live,36,2160.0,36.0,7,recovering,recovering,30 42 51 81,2227,1.976284584980237,0.506,0.24,32.94780923645322,18.6,15,2,13,1.8889816658319785,0.9444908329159892,126.68720303864232,60.0,2220.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,126.68720303864232,2220.0,40.62379452612637,1179.2095040805605,,,,False,False,not_attempted,0,0,0,0,5,3,0.6,152.23403993681077,1866.0,False,,,False,3,0
2032,proposed,static_live,37,2220.0,37.0,7,recovering,recovering,30 42 51 81,2227,1.8796992481203008,0.532,0.28,33.120454967615515,18.616666666666667,13,4,9,1.6588423819295706,0.4147105954823926,128.3460454205719,60.0,2280.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,128.3460454205719,2280.0,38.047139691681366,1049.548513099984,,,,False,False,not_attempted,0,0,0,0,12,4,0.3333333333333333,151.81440448150215,1966.0,False,,,False,3,0
2032,proposed,static_live,38,2280.0,38.0,7,recovering,recovering,30 42 51 81,2227,1.7921146953405016,0.558,0.32,33.27858357743186,18.633333333333333,9,0,9,0.2799999999999999,0.2799999999999999,128.6260454205719,60.0,2340.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,128.6260454205719,2340.0,35.54476744217677,922.0580572008856,,,,False,False,not_attempted,0,0,0,0,0,0,0.0,151.72107114816882,1966.0,False,,,False,2,0
2032,proposed,static_live,39,2340.0,39.0,7,recovering,recovering,30 42 51 81,2227,1.712328767123288,0.584,0.36,33.42395222363892,18.65,9,3,6,2.553163615070082,0.851054538356694,131.17920903564195,60.0,2400.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,131.17920903564195,2400.0,34.38847491399914,915.2345597037622,,,,False,False,not_attempted,0,0,0,0,8,8,1.0,150.23293556148676,1976.0,False,,,False,2,0
2032,proposed,static_live,40,2400.0,40.0,8,recovering,recovering,30 42 51 81,2227,1.639344262295082,0.61,0.4,33.55804547919766,18.666666666666668,6,0,6,0.7757222778964789,0.7757222778964789,131.95493131353845,60.0,2460.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,131.95493131353845,2460.0,31.02088232090956,861.9921950692424,,,,False,False,not_attempted,0,0,0,0,24,1,0.0416666666666666,150.13398292354276,1976.0,False,,,False,2,0
2032,proposed,static_live,41,2460.0,41.0,8,recovering,recovering,30 42 51 81,2227,1.572327044025157,0.636,0.44,33.68212621591513,18.683333333333334,6,0,6,0.2920667047417389,0.2920667047417389,132.24699801828018,60.0,2520.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,132.24699801828018,2520.0,29.39851931732444,738.182116259655,,,,False,False,not_attempted,0,0,0,0,17,0,0.0,150.04064959020943,1976.0,False,,,False,2,0
2032,proposed,static_live,42,2520.0,42.0,8,recovering,recovering,30 42 51 81,2227,1.5105740181268883,0.6619999999999999,0.48,33.79727550010811,18.7,6,1,5,2.109471733362678,2.109471733362678,134.35646975164286,60.0,2580.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,134.35646975164286,2580.0,28.28634427126581,734.6713185650203,,,,False,False,not_attempted,0,0,0,0,6,6,1.0,148.02451119018005,1976.0,False,,,False,1,0
2032,proposed,static_live,43,2580.0,43.0,8,recovering,recovering,30 42 51 81,2227,1.4534883720930234,0.688,0.52,33.904424172373204,18.716666666666665,5,1,4,2.734653372329958,2.734653372329958,137.0911231239728,60.0,2640.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,137.0911231239728,2640.0,25.34458294235835,666.1617989860717,,,,False,False,not_attempted,0,0,0,0,8,1,0.125,145.36985847857207,1976.0,False,,,False,1,0
2032,proposed,static_live,44,2640.0,44.0,8,recovering,recovering,30 42 51 81,2227,1.400560224089636,0.714,0.56,34.00437806583756,18.73333333333333,4,0,4,0.0933333333333333,0.0933333333333333,137.18445645730614,60.0,2700.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,137.18445645730614,2700.0,22.384920576946303,509.6568523288863,,,,False,False,not_attempted,0,0,0,0,0,0,0.0,145.27652514523874,1976.0,False,,,False,1,0
2032,proposed,static_live,45,2700.0,45.0,9,recovering,recovering,30 42 51 81,2227,1.351351351351351,0.74,0.6,34.09783830938845,18.75,4,1,3,0.7371975305246876,0.7371975305246876,137.92165398783084,60.0,2760.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,137.92165398783084,2760.0,21.930565460164125,509.6568523288863,,,,False,False,not_attempted,0,0,0,0,5,0,0.0,144.53932761471407,1976.0,False,,,False,1,0
2032,proposed,static_live,46,2760.0,46.0,9,recovering,recovering,30 42 51 81,2227,1.3054830287206267,0.766,0.64,34.18541779831154,18.766666666666666,3,0,3,0.7534505549970255,0.7534505549970255,138.67510454282785,60.0,2820.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,138.67510454282785,2820.0,20.80836898096892,493.1305387087702,,,,False,False,not_attempted,0,0,0,0,2,0,0.0,143.78587705971702,1976.0,False,,,False,1,0
2032,proposed,static_live,47,2820.0,47.0,9,recovering,recovering,30 42 51 81,2227,1.2626262626262623,0.792,0.68,34.26765465063994,18.78333333333333,3,0,3,0.0933333333333333,0.0933333333333333,138.7684378761612,60.0,2880.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,138.7684378761612,2880.0,19.57142854763582,351.7498966281673,,,,False,False,not_attempted,0,0,0,0,0,0,0.0,143.6925437263837,1976.0,False,,,False,1,0
2032,proposed,static_live,48,2880.0,48.0,9,recovering,recovering,30 42 51 81,2227,1.2224938875305624,0.818,0.72,34.345023273750066,18.8,3,1,2,0.962991297770014,0.962991297770014,139.7314291739312,60.0,2940.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,139.7314291739312,2940.0,19.20480082395526,351.7498966281673,,,,False,False,not_attempted,0,0,0,0,4,0,0.0,142.7295524286137,1976.0,False,,,False,1,0
2032,proposed,static_live,49,2940.0,49.0,9,recovering,recovering,30 42 51 81,2227,1.1848341232227486,0.8440000000000001,0.76,34.417943522107606,18.816666666666663,2,0,2,0.0933333333333333,0.0933333333333333,139.82476250726452,60.0,3000.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,139.82476250726452,3000.0,17.75484704527139,199.94920782218168,,,,False,False,not_attempted,0,0,0,0,0,0,0.0,142.63621909528035,1976.0,False,,,False,1,0
2032,proposed,static_live,50,3000.0,50.0,10,recovering,recovering,30 42 51 81,2227,1.1494252873563218,0.87,0.8,34.48678831955742,18.83333333333333,2,1,1,0.3677625791750563,0.3677625791750563,140.1925250864396,60.0,3060.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,140.1925250864396,3060.0,17.433176947841307,199.94920782218168,,,,False,False,not_attempted,0,0,0,0,1,0,0.0,142.2684565161053,1976.0,False,,,False,1,0
2032,proposed,static_live,51,3060.0,51.0,10,recovering,recovering,30 42 51 81,2227,1.1160714285714286,0.896,0.84,34.55189003834604,18.85,1,0,1,1.598930900050869,1.598930900050869,141.79145598649046,60.0,3120.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,141.79145598649046,3120.0,16.3019466623923,182.05226568257132,,,,False,False,not_attempted,0,0,0,0,3,0,0.0,140.6695256160544,1976.0,False,,,False,1,0
2032,proposed,static_live,52,3120.0,52.0,10,recovering,recovering,30 42 51 81,2227,1.084598698481562,0.922,0.88,34.613545865202205,18.866666666666667,1,0,1,0.0933333333333333,0.0933333333333333,141.8847893198238,60.0,3180.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,141.8847893198238,3180.0,14.845652937331984,81.84868277849249,,,,False,False,not_attempted,0,0,0,0,0,0,0.0,140.57619228272108,1976.0,False,,,False,0,0
2032,proposed,static_live,53,3180.0,53.0,10,recovering,recovering,30 42 51 81,2227,1.0548523206751057,0.948,0.92,34.672022337292695,18.883333333333333,1,1,0,14.323582279339186,14.323582279339186,156.20837159916297,98.00119003519605,3278.001190035196,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,156.20837159916297,3278.001190035196,14.578069655337282,81.84868277849249,,,,False,False,not_attempted,0,0,0,0,150,37,0.2466666666666666,137.86681545035051,1976.0,True,,,False,0,0
2032,proposed,static_frozen,0,0.0,0.0,0,normal,initial,30 42 51 81,0,1.0,1.0,0.0,34.78037077224997,18.0,84,0,84,18.94781220058084,18.94781220058084,18.94781220058084,60.0,60.0,10.709383900044486,1128.8861950000282,1139.5955789000727,1139.5955789000727,0.0,0.0,18.94781220058084,60.0,124.9872316003862,2771.5048752969888,,,,False,False,initial_plan,0,0,0,0,123,0,0.0,177.2717760608753,0.0,False,,,True,10,10
2032,proposed,static_frozen,1,60.0,1.0,0,normal,normal,30 42 51 81,0,1.0,1.0,0.0,34.78037077224997,18.016666666666666,84,0,84,3.6431287464134887,3.6431287464134887,22.590940946994326,60.0,120.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,22.590940946994326,120.0,105.50890338066785,2707.1370397431347,,,,False,False,not_attempted,0,0,0,0,83,0,0.0,176.43141531177028,0.0,False,,,False,9,10
2032,proposed,static_frozen,2,120.0,2.0,0,normal,normal,30 42 51 81,0,1.0,1.0,0.0,34.78037077224997,18.03333333333333,84,3,81,2.150613593169741,0.716871197723247,24.741554540164067,60.0,180.0,0.0,0.0,0.0,1139.5955789000727,0.0,0.0,24.741554540164067,180.0,101.10086336244,2575.1489099165824,,,,False,False,not_attempted,0,0,0,0,49,0,0.0,176.33808197843695,215.0,False,,,False,8,7
