method,policy,epoch,elapsed_min,n,cumulative_energy_kwh_mean,cumulative_energy_kwh_std,cumulative_energy_kwh_min,cumulative_energy_kwh_max,cumulative_operating_s_mean,cumulative_operating_s_std,cumulative_operating_s_min,cumulative_operating_s_max,cumulative_planning_runtime_s_mean,cumulative_planning_runtime_s_std,cumulative_planning_runtime_s_min,cumulative_planning_runtime_s_max,latency_adjusted_energy_kwh_mean,latency_adjusted_energy_kwh_std,latency_adjusted_energy_kwh_min,latency_adjusted_energy_kwh_max
nn,adaptive,63,63.0,10,196.9105355863683,18.351633618464533,157.8387745503856,219.23463818799056,3150.444338588667,217.023670217049,2945.1497126983318,3730.13023648505,63.53078078991966,8.74104990048104,53.76266050012782,85.28334060020279,196.9105355863683,18.351633618464533,157.8387745503856,219.23463818799056
nn,adaptive,64,64.0,10,196.9105355863683,18.351633618464533,157.8387745503856,219.23463818799056,3150.444338588667,217.023670217049,2945.1497126983318,3730.13023648505,63.53078078991966,8.74104990048104,53.76266050012782,85.28334060020279,196.9105355863683,18.351633618464533,157.8387745503856,219.23463818799056
nn,static_frozen,0,0.0,10,16.660400703942315,0.0,16.660400703942315,16.660400703942315,60.0,0.0,60.0,60.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,16.660400703942315,0.0,16.660400703942315,16.660400703942315
nn,static_frozen,1,1.0,10,19.33223618167276,0.0,19.33223618167276,19.33223618167276,120.0,0.0,120.0,120.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,19.33223618167276,0.0,19.33223618167276,19.33223618167276
nn,static_frozen,2,2.0,10,21.565885331898087,0.0,21.565885331898087,21.565885331898087,180.0,0.0,180.0,180.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,21.565885331898087,0.0,21.565885331898087,21.565885331898087
nn,static_frozen,3,3.0,10,26.198742999222823,0.0,26.198742999222823,26.198742999222823,240.0,0.0,240.0,240.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,26.198742999222823,0.0,26.198742999222823,26.198742999222823
nn,static_frozen,4,4.0,10,28.387841410471413,0.0,28.38784141047141,28.38784141047141,300.0,0.0,300.0,300.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,28.387841410471413,0.0,28.38784141047141,28.38784141047141
nn,static_frozen,5,5.0,10,33.1514387899738,0.0,33.1514387899738,33.1514387899738,360.0,0.0,360.0,360.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,33.1514387899738,0.0,33.1514387899738,33.1514387899738
nn,static_frozen,6,6.0,10,37.75032298173061,0.0,37.75032298173061,37.75032298173061,420.0,0.0,420.0,420.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,37.75032298173061,0.0,37.75032298173061,37.75032298173061
nn,static_frozen,7,7.0,10,41.809952613596025,0.0,41.809952613596025,41.809952613596025,480.0,0.0,480.0,480.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,41.809952613596025,0.0,41.809952613596025,41.809952613596025
nn,static_frozen,8,8.0,10,44.77170234693701,0.0,44.77170234693701,44.77170234693701,540.0,0.0,540.0,540.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,44.77170234693701,0.0,44.77170234693701,44.77170234693701
nn,static_frozen,9,9.0,10,46.13259021560305,0.0,46.13259021560305,46.13259021560305,600.0,0.0,600.0,600.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,46.13259021560305,0.0,46.13259021560305,46.13259021560305
nn,static_frozen,10,10.0,10,49.49372783952047,0.0,49.49372783952047,49.49372783952047,660.0,0.0,660.0,660.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,49.49372783952047,0.0,49.49372783952047,49.49372783952047
nn,static_frozen,11,11.0,10,54.83890720018594,0.13254588803600698,54.6217165385483,55.014208949893046,720.0,0.0,720.0,720.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,54.83890720018594,0.13254588803600698,54.6217165385483,55.014208949893046
nn,static_frozen,12,12.0,10,56.795704963906374,0.18615167344242028,56.45444206372639,57.050226452338464,780.0,0.0,780.0,780.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,56.795704963906374,0.18615167344242028,56.45444206372639,57.050226452338464
nn,static_frozen,13,13.0,10,60.47849824784639,0.6319899229769848,59.72959738637446,61.35463265277622,840.0,0.0,840.0,840.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,60.47849824784639,0.6319899229769848,59.72959738637446,61.35463265277622
nn,static_frozen,14,14.0,10,66.30033572149458,1.0296452618602072,65.11239464873549,67.54452664843063,900.0,0.0,900.0,900.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,66.30033572149458,1.0296452618602072,65.11239464873549,67.54452664843063
nn,static_frozen,15,15.0,10,69.88859284565521,1.2659549675172825,67.68083684317719,72.10682340108389,960.0,0.0,960.0,960.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,69.88859284565521,1.2659549675172825,67.68083684317719,72.10682340108389
nn,static_frozen,16,16.0,10,76.8666178611587,1.7848761879354589,74.62820810023955,80.78951958301003,1020.0,0.0,1020.0,1020.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,76.8666178611587,1.7848761879354589,74.62820810023955,80.78951958301003
nn,static_frozen,17,17.0,10,80.29178927216604,1.683146204849985,77.94795108672955,83.90219374089679,1080.0,0.0,1080.0,1080.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,80.29178927216604,1.683146204849985,77.94795108672955,83.90219374089679
nn,static_frozen,18,18.0,10,83.1470739153158,2.238459533223339,79.48994888998702,87.76810579342161,1140.0,0.0,1140.0,1140.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,83.1470739153158,2.238459533223339,79.48994888998702,87.76810579342161
nn,static_frozen,19,19.0,10,87.6785578008045,4.066022049905931,81.76686993577306,95.88644260753422,1200.0,0.0,1200.0,1200.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,87.6785578008045,4.066022049905931,81.76686993577306,95.88644260753422
nn,static_frozen,20,20.0,10,93.84773918528317,5.363751559225013,88.10904366485937,101.3347367508561,1260.0,0.0,1260.0,1260.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,93.84773918528317,5.363751559225013,88.10904366485937,101.3347367508561
nn,static_frozen,21,21.0,10,100.6712300688359,7.914843329350586,92.22454018662202,113.2065144524922,1320.0,0.0,1320.0,1320.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,100.6712300688359,7.914843329350586,92.22454018662202,113.2065144524922
nn,static_frozen,22,22.0,10,107.02356202114879,8.69340330016566,98.35580801858607,119.25489402622574,1380.0,0.0,1380.0,1380.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,107.02356202114879,8.69340330016566,98.35580801858607,119.25489402622574
nn,static_frozen,23,23.0,10,114.09634736381327,9.990247947677842,103.8572207789739,131.15121032817166,1440.0,0.0,1440.0,1440.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,114.09634736381327,9.990247947677842,103.8572207789739,131.15121032817166
nn,static_frozen,24,24.0,10,119.63955047441061,10.94807328885566,106.98542014779264,135.34743911016,1500.0,0.0,1500.0,1500.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,119.63955047441061,10.94807328885566,106.98542014779264,135.34743911016
nn,static_frozen,25,25.0,10,126.08200254047847,11.189368763812663,110.96594627376842,139.63126772395356,1560.0,0.0,1560.0,1560.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,126.08200254047847,11.189368763812663,110.96594627376842,139.63126772395356
nn,static_frozen,26,26.0,10,133.80190582716972,12.365693700341618,118.13262781905016,151.265104696691,1620.0,0.0,1620.0,1620.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,133.80190582716972,12.365693700341618,118.13262781905016,151.265104696691
nn,static_frozen,27,27.0,10,140.2580487589057,15.358200681200499,119.57190020740316,161.5895685804622,1680.0,0.0,1680.0,1680.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,140.2580487589057,15.358200681200499,119.57190020740316,161.5895685804622
nn,static_frozen,28,28.0,10,147.091820531317,15.743236977437522,124.8713898954576,169.3656747684216,1740.0,0.0,1740.0,1740.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,147.091820531317,15.743236977437522,124.8713898954576,169.3656747684216
nn,static_frozen,29,29.0,10,153.38201370971106,18.118787230542985,130.23233578360262,178.80153904057357,1800.0,0.0,1800.0,1800.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,153.38201370971106,18.118787230542985,130.23233578360262,178.80153904057357
nn,static_frozen,30,30.0,10,158.24884349209597,20.21119380693291,131.66271024124276,186.49183171232377,1860.0,0.0,1860.0,1860.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,158.24884349209597,20.21119380693291,131.66271024124276,186.49183171232377
nn,static_frozen,31,31.0,10,161.84988857301454,21.062677897971806,133.26408230340414,192.7068326889984,1920.0,0.0,1920.0,1920.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,161.84988857301454,21.062677897971806,133.26408230340414,192.7068326889984
nn,static_frozen,32,32.0,10,164.61256665900015,21.191741154900136,134.95593273119445,194.1245905332792,1980.0,0.0,1980.0,1980.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,164.61256665900015,21.191741154900136,134.95593273119445,194.1245905332792
nn,static_frozen,33,33.0,10,167.34163294127882,22.68160756197686,135.93192287243923,197.0510098307128,2040.0,0.0,2040.0,2040.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,167.34163294127882,22.68160756197686,135.93192287243923,197.0510098307128
nn,static_frozen,34,34.0,10,170.57155856193012,24.267720977175152,136.65727035295143,204.007860020752,2100.0,0.0,2100.0,2100.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,170.57155856193012,24.267720977175152,136.65727035295143,204.007860020752
nn,static_frozen,35,35.0,10,173.71447987701953,25.121308071127324,138.54568733237096,208.524325911362,2160.0,0.0,2160.0,2160.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,173.71447987701953,25.121308071127324,138.54568733237096,208.524325911362
nn,static_frozen,36,36.0,10,178.5435306036517,26.279760139224116,139.94608256677327,213.3559697125624,2220.0,0.0,2220.0,2220.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,178.5435306036517,26.279760139224116,139.94608256677327,213.3559697125624
nn,static_frozen,37,37.0,10,180.91129598818537,26.343518395081563,142.77557043174053,216.4902667450881,2280.0,0.0,2280.0,2280.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,180.91129598818537,26.343518395081563,142.77557043174053,216.4902667450881
nn,static_frozen,38,38.0,10,183.6131366639142,24.756855053078333,147.2482676444517,216.8306348159367,2340.0,0.0,2340.0,2340.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,183.6131366639142,24.756855053078333,147.2482676444517,216.8306348159367
nn,static_frozen,39,39.0,10,184.7783547026527,24.45321893064437,149.11438716291573,218.70850305449,2400.0,0.0,2400.0,2400.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,184.7783547026527,24.45321893064437,149.11438716291573,218.70850305449
nn,static_frozen,40,40.0,10,203.1282192301061,40.019605962459345,155.1019529963733,264.1235235608693,2616.2419860317577,251.99783101350104,2460.0,3016.4361938064058,10.21008449990768,0.0,10.21008449990768,10.21008449990768,203.1282192301061,40.019605962459345,155.1019529963733,264.1235235608693
nn,static_frozen,41,41.0,10,208.4865524521934,38.081566070102284,155.35929069265077,264.1235235608693,2707.9334574014324,243.28441262867477,2520.0,3016.914713696749,10.21008449990768,0.0,10.21008449990768,10.21008449990768,208.4865524521934,38.081566070102284,155.35929069265077,264.1235235608693
nn,static_frozen,42,42.0,10,218.6354030652579,31.484927680129147,155.45262402598408,264.1235235608693,2839.4919351616836,225.59661322940335,2580.0,3064.059508250027,10.21008449990768,0.0,10.21008449990768,10.21008449990768,218.6354030652579,31.484927680129147,155.45262402598408,264.1235235608693
nn,static_frozen,43,43.0,10,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911,3058.796430589717,68.45958891692416,2959.9147331863123,3150.3281438591125,10.21008449990768,0.0,10.21008449990768,10.21008449990768,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911
nn,static_frozen,44,44.0,10,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911,3058.796430589717,68.45958891692416,2959.9147331863123,3150.3281438591125,10.21008449990768,0.0,10.21008449990768,10.21008449990768,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911
nn,static_frozen,45,45.0,10,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911,3058.796430589717,68.45958891692416,2959.9147331863123,3150.3281438591125,10.21008449990768,0.0,10.21008449990768,10.21008449990768,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911
nn,static_frozen,46,46.0,10,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911,3058.796430589717,68.45958891692416,2959.9147331863123,3150.3281438591125,10.21008449990768,0.0,10.21008449990768,10.21008449990768,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911
nn,static_frozen,47,47.0,10,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911,3058.796430589717,68.45958891692416,2959.9147331863123,3150.3281438591125,10.21008449990768,0.0,10.21008449990768,10.21008449990768,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911
nn,static_frozen,48,48.0,10,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911,3058.796430589717,68.45958891692416,2959.9147331863123,3150.3281438591125,10.21008449990768,0.0,10.21008449990768,10.21008449990768,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911
nn,static_frozen,49,49.0,10,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911,3058.796430589717,68.45958891692416,2959.9147331863123,3150.3281438591125,10.21008449990768,0.0,10.21008449990768,10.21008449990768,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911
nn,static_frozen,50,50.0,10,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911,3058.796430589717,68.45958891692416,2959.9147331863123,3150.3281438591125,10.21008449990768,0.0,10.21008449990768,10.21008449990768,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911
nn,static_frozen,51,51.0,10,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911,3058.796430589717,68.45958891692416,2959.9147331863123,3150.3281438591125,10.21008449990768,0.0,10.21008449990768,10.21008449990768,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911
nn,static_frozen,52,52.0,10,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911,3058.796430589717,68.45958891692416,2959.9147331863123,3150.3281438591125,10.21008449990768,0.0,10.21008449990768,10.21008449990768,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911
nn,static_frozen,53,53.0,10,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911,3058.796430589717,68.45958891692416,2959.9147331863123,3150.3281438591125,10.21008449990768,0.0,10.21008449990768,10.21008449990768,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911
nn,static_frozen,54,54.0,10,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911,3058.796430589717,68.45958891692416,2959.9147331863123,3150.3281438591125,10.21008449990768,0.0,10.21008449990768,10.21008449990768,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911
nn,static_frozen,55,55.0,10,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911,3058.796430589717,68.45958891692416,2959.9147331863123,3150.3281438591125,10.21008449990768,0.0,10.21008449990768,10.21008449990768,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911
nn,static_frozen,56,56.0,10,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911,3058.796430589717,68.45958891692416,2959.9147331863123,3150.3281438591125,10.21008449990768,0.0,10.21008449990768,10.21008449990768,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911
nn,static_frozen,57,57.0,10,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911,3058.796430589717,68.45958891692416,2959.9147331863123,3150.3281438591125,10.21008449990768,0.0,10.21008449990768,10.21008449990768,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911
nn,static_frozen,58,58.0,10,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911,3058.796430589717,68.45958891692416,2959.9147331863123,3150.3281438591125,10.21008449990768,0.0,10.21008449990768,10.21008449990768,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911
nn,static_frozen,59,59.0,10,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911,3058.796430589717,68.45958891692416,2959.9147331863123,3150.3281438591125,10.21008449990768,0.0,10.21008449990768,10.21008449990768,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911
nn,static_frozen,60,60.0,10,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911,3058.796430589717,68.45958891692416,2959.9147331863123,3150.3281438591125,10.21008449990768,0.0,10.21008449990768,10.21008449990768,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911
nn,static_frozen,61,61.0,10,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911,3058.796430589717,68.45958891692416,2959.9147331863123,3150.3281438591125,10.21008449990768,0.0,10.21008449990768,10.21008449990768,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911
nn,static_frozen,62,62.0,10,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911,3058.796430589717,68.45958891692416,2959.9147331863123,3150.3281438591125,10.21008449990768,0.0,10.21008449990768,10.21008449990768,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911
nn,static_frozen,63,63.0,10,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911,3058.796430589717,68.45958891692416,2959.9147331863123,3150.3281438591125,10.21008449990768,0.0,10.21008449990768,10.21008449990768,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911
nn,static_frozen,64,64.0,10,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911,3058.796430589717,68.45958891692416,2959.9147331863123,3150.3281438591125,10.21008449990768,0.0,10.21008449990768,10.21008449990768,238.05235968267715,25.049568470022145,201.84407714768196,271.2786224389911
nn,static_live,0,0.0,10,16.660400703942315,0.0,16.660400703942315,16.660400703942315,60.0,0.0,60.0,60.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,16.660400703942315,0.0,16.660400703942315,16.660400703942315
nn,static_live,1,1.0,10,19.33223618167276,0.0,19.33223618167276,19.33223618167276,120.0,0.0,120.0,120.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,19.33223618167276,0.0,19.33223618167276,19.33223618167276
nn,static_live,2,2.0,10,21.565885331898087,0.0,21.565885331898087,21.565885331898087,180.0,0.0,180.0,180.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,21.565885331898087,0.0,21.565885331898087,21.565885331898087
nn,static_live,3,3.0,10,26.198742999222823,0.0,26.198742999222823,26.198742999222823,240.0,0.0,240.0,240.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,26.198742999222823,0.0,26.198742999222823,26.198742999222823
nn,static_live,4,4.0,10,28.387841410471413,0.0,28.38784141047141,28.38784141047141,300.0,0.0,300.0,300.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,28.387841410471413,0.0,28.38784141047141,28.38784141047141
nn,static_live,5,5.0,10,33.1514387899738,0.0,33.1514387899738,33.1514387899738,360.0,0.0,360.0,360.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,33.1514387899738,0.0,33.1514387899738,33.1514387899738
nn,static_live,6,6.0,10,37.75032298173061,0.0,37.75032298173061,37.75032298173061,420.0,0.0,420.0,420.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,37.75032298173061,0.0,37.75032298173061,37.75032298173061
nn,static_live,7,7.0,10,41.809952613596025,0.0,41.809952613596025,41.809952613596025,480.0,0.0,480.0,480.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,41.809952613596025,0.0,41.809952613596025,41.809952613596025
nn,static_live,8,8.0,10,44.77170234693701,0.0,44.77170234693701,44.77170234693701,540.0,0.0,540.0,540.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,44.77170234693701,0.0,44.77170234693701,44.77170234693701
nn,static_live,9,9.0,10,46.13258861631725,0.0,46.13258861631725,46.13258861631725,600.0,0.0,600.0,600.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,46.13258861631725,0.0,46.13258861631725,46.13258861631725
nn,static_live,10,10.0,10,49.49360602630605,0.0,49.49360602630605,49.49360602630605,660.0,0.0,660.0,660.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,49.49360602630605,0.0,49.49360602630605,49.49360602630605
nn,static_live,11,11.0,10,54.67854102733846,0.43363231198641666,53.48351879556283,54.96921891074651,720.0,0.0,720.0,720.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,54.67854102733846,0.43363231198641666,53.48351879556283,54.96921891074651
nn,static_live,12,12.0,10,56.68838410464076,0.23675466098835724,56.17927425021619,56.9805978173872,780.0,0.0,780.0,780.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,56.68838410464076,0.23675466098835724,56.17927425021619,56.9805978173872
nn,static_live,13,13.0,10,60.224272455704806,0.4452336433113708,59.72942741819679,61.02710018052783,840.0,0.0,840.0,840.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,60.224272455704806,0.4452336433113708,59.72942741819679,61.02710018052783
nn,static_live,14,14.0,10,66.07993555328044,0.9228533756106443,65.11227283552105,67.3834943501267,900.0,0.0,900.0,900.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,66.07993555328044,0.9228533756106443,65.11227283552105,67.3834943501267
nn,static_live,15,15.0,10,69.51810649655559,1.0655606198054344,67.68071502996277,71.3355358386866,960.0,0.0,960.0,960.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,69.51810649655559,1.0655606198054344,67.68071502996277,71.3355358386866
nn,static_live,16,16.0,10,75.50021712071609,1.2603602478462022,73.8842857325625,77.38559197240022,1020.0,0.0,1020.0,1020.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,75.50021712071609,1.2603602478462022,73.8842857325625,77.38559197240022
nn,static_live,17,17.0,10,78.53294795560195,1.4065768220124495,76.86117336554797,80.63240572542315,1080.0,0.0,1080.0,1080.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,78.53294795560195,1.4065768220124495,76.86117336554797,80.63240572542315
nn,static_live,18,18.0,10,81.41614417329012,1.4586689250226057,79.22805287258618,84.00871213134491,1140.0,0.0,1140.0,1140.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,81.41614417329012,1.4586689250226057,79.22805287258618,84.00871213134491
nn,static_live,19,19.0,10,85.57797733531484,2.8944403173507207,82.55565764391184,91.43830506505418,1200.0,0.0,1200.0,1200.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,85.57797733531484,2.8944403173507207,82.55565764391184,91.43830506505418
nn,static_live,20,20.0,10,90.50212875112196,3.111985505579803,85.82719808828888,95.61859063547224,1260.0,0.0,1260.0,1260.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,90.50212875112196,3.111985505579803,85.82719808828888,95.61859063547224
nn,static_live,21,21.0,10,94.61228194136791,4.291453715542266,88.00565964692697,101.13896934655575,1320.0,0.0,1320.0,1320.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,94.61228194136791,4.291453715542266,88.00565964692697,101.13896934655575
nn,static_live,22,22.0,10,99.84917054466351,5.837573776555246,92.0005920962552,109.1624576534968,1380.0,0.0,1380.0,1380.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,99.84917054466351,5.837573776555246,92.0005920962552,109.1624576534968
nn,static_live,23,23.0,10,106.02945226627885,6.104882986033951,98.75076453202117,116.51216143392014,1440.0,0.0,1440.0,1440.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,106.02945226627885,6.104882986033951,98.75076453202117,116.51216143392014
nn,static_live,24,24.0,10,110.66281467042522,6.547001940273081,101.85282986074608,122.27071495866714,1500.0,0.0,1500.0,1500.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,110.66281467042522,6.547001940273081,101.85282986074608,122.27071495866714
nn,static_live,25,25.0,10,116.31263889932131,7.69973013861313,105.06168294918112,127.6472694961516,1560.0,0.0,1560.0,1560.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,116.31263889932131,7.69973013861313,105.06168294918112,127.6472694961516
nn,static_live,26,26.0,10,122.43684202509112,7.571683481202658,112.7436256063732,134.63064700615482,1620.0,0.0,1620.0,1620.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,122.43684202509112,7.571683481202658,112.7436256063732,134.63064700615482
nn,static_live,27,27.0,10,127.73086164592705,8.77085093375175,116.88800181829345,141.65647192549758,1680.0,0.0,1680.0,1680.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,127.73086164592705,8.77085093375175,116.88800181829345,141.65647192549758
nn,static_live,28,28.0,10,134.7172286924764,9.69314109515491,121.37913295282718,146.3480716847749,1740.0,0.0,1740.0,1740.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,134.7172286924764,9.69314109515491,121.37913295282718,146.3480716847749
nn,static_live,29,29.0,10,139.6295496972707,10.420736979765584,125.65137861508424,152.87590755206838,1800.0,0.0,1800.0,1800.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,139.6295496972707,10.420736979765584,125.65137861508424,152.87590755206838
nn,static_live,30,30.0,10,143.8401985820703,11.271372206328047,128.91497362792347,157.41444800208504,1860.0,0.0,1860.0,1860.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,143.8401985820703,11.271372206328047,128.91497362792347,157.41444800208504
nn,static_live,31,31.0,10,147.6284812325516,13.173628789665623,130.6160770002677,163.7373493296107,1920.0,0.0,1920.0,1920.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,147.6284812325516,13.173628789665623,130.6160770002677,163.7373493296107
nn,static_live,32,32.0,10,150.4115619102924,13.882100548403503,131.43371441781966,166.16505381948252,1980.0,0.0,1980.0,1980.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,150.4115619102924,13.882100548403503,131.43371441781966,166.16505381948252
nn,static_live,33,33.0,10,152.2608327259221,13.59800081101419,132.88902917287618,168.10376592465252,2040.0,0.0,2040.0,2040.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,152.2608327259221,13.59800081101419,132.88902917287618,168.10376592465252
nn,static_live,34,34.0,10,154.80896416998863,14.721752413647305,134.02726618144715,171.65001308020288,2100.0,0.0,2100.0,2100.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,154.80896416998863,14.721752413647305,134.02726618144715,171.65001308020288
nn,static_live,35,35.0,10,158.14628898076046,15.498902895931417,135.59289436841578,175.15401128690476,2160.0,0.0,2160.0,2160.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,158.14628898076046,15.498902895931417,135.59289436841578,175.15401128690476
nn,static_live,36,36.0,10,161.07615670873687,15.825811597428997,137.2375363423423,180.23178137938356,2220.0,0.0,2220.0,2220.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,161.07615670873687,15.825811597428997,137.2375363423423,180.23178137938356
nn,static_live,37,37.0,10,162.8776852251861,16.14714181644438,138.7882549771829,182.08667491914497,2280.0,0.0,2280.0,2280.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,162.8776852251861,16.14714181644438,138.7882549771829,182.08667491914497
nn,static_live,38,38.0,10,165.0751158648083,16.48383561629182,138.97492164384957,185.7020002305321,2340.0,0.0,2340.0,2340.0,10.21008449990768,0.0,10.21008449990768,10.21008449990768,165.0751158648083,16.48383561629182,138.97492164384957,185.7020002305321
